Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,734372,-,-,-,29.77,-95.38,-6,20,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Dew Point,Clearsky GHI,Cloud Type,Wind Speed,Pressure
2008,1,1,0,30,6.4,0.5,0,0,3.8000000000000003,1026
2008,1,1,1,30,5.7,0,0,0,3.7,1027
2008,1,1,2,30,5.1000000000000005,-0.1,0,0,3.5,1028
2008,1,1,3,30,4.5,-0.2,0,0,3.4000000000000004,1029
2008,1,1,4,30,3.9000000000000004,-0.30000000000000004,0,0,3.3000000000000003,1031
2008,1,1,5,30,3.3000000000000003,-0.4,0,0,3.2,1032
2008,1,1,6,30,3,-0.6000000000000001,0,4,3.2,1033
2008,1,1,7,30,3.8000000000000003,-0.8,25,0,3.4000000000000004,1035
2008,1,1,8,30,6,-0.8,206,3,3.9000000000000004,1035
2008,1,1,9,30,8.5,-2.3000000000000003,399,0,4.3,1036
2008,1,1,10,30,10.4,-4.1000000000000005,551,0,4.5,1036
2008,1,1,11,30,11.5,-4.4,651,0,4.5,1035
2008,1,1,12,30,12.100000000000001,-4.3,681,0,4.6000000000000005,1035
2008,1,1,13,30,12.200000000000001,-4.1000000000000005,640,0,4.7,1034
2008,1,1,14,30,11.8,-4.1000000000000005,534,0,4.6000000000000005,1034
2008,1,1,15,30,10.9,-4.1000000000000005,373,0,4.2,1035
2008,1,1,16,30,8.5,-3.8000000000000003,177,0,3.2,1035
2008,1,1,17,30,6.1000000000000005,-2,0,0,2.3000000000000003,1036
2008,1,1,18,30,5,-1.7000000000000002,0,0,2.3000000000000003,1036
2008,1,1,19,30,4.3,-1.8,0,0,2.3000000000000003,1037
2008,1,1,20,30,3.6,-1.9000000000000001,0,0,2.3000000000000003,1038
2008,1,1,21,30,2.8000000000000003,-2,0,0,2.2,1039
2008,1,1,22,30,2.1,-2,0,0,2.2,1039
2008,1,1,23,30,1.4000000000000001,-2.2,0,0,2.2,1040
2008,1,2,0,30,0.7000000000000001,-2.5,0,0,2.2,1040
2008,1,2,1,30,0,-2.9000000000000004,0,0,2.1,1041
2008,1,2,2,30,-0.6000000000000001,-3.3000000000000003,0,0,2,1041
2008,1,2,3,30,-1.1,-3.6,0,0,2,1041
2008,1,2,4,30,-1.5,-3.8000000000000003,0,0,1.9000000000000001,1041
2008,1,2,5,30,-1.9000000000000001,-4.1000000000000005,0,0,1.9000000000000001,1041
2008,1,2,6,30,-2,-4.2,0,0,2.1,1042
2008,1,2,7,30,-0.6000000000000001,-4.3,26,0,2.6,1042
2008,1,2,8,30,2.2,-4.2,210,0,3.5,1043
2008,1,2,9,30,4.7,-6,403,0,4.3,1043
2008,1,2,10,30,6.4,-6.9,557,0,4.7,1043
2008,1,2,11,30,7.6000000000000005,-6.800000000000001,653,0,4.7,1042
2008,1,2,12,30,8.3,-6.6000000000000005,683,0,4.6000000000000005,1041
2008,1,2,13,30,8.6,-6.4,643,0,4.4,1040
2008,1,2,14,30,8.4,-6.4,537,0,4.2,1039
2008,1,2,15,30,7.6000000000000005,-6.4,376,7,3.6,1039
2008,1,2,16,30,5.1000000000000005,-5.800000000000001,180,0,2.4000000000000004,1039
2008,1,2,17,30,2.4000000000000004,-3.3000000000000003,0,7,1.7000000000000002,1039
2008,1,2,18,30,1.4000000000000001,-3.2,0,7,1.7000000000000002,1040
2008,1,2,19,30,1,-3.4000000000000004,0,0,1.7000000000000002,1040
2008,1,2,20,30,0.8,-3.5,0,0,1.7000000000000002,1040
2008,1,2,21,30,0.5,-3.4000000000000004,0,0,1.6,1040
2008,1,2,22,30,0.2,-3.5,0,1,1.7000000000000002,1040
2008,1,2,23,30,0.1,-3.8000000000000003,0,0,1.8,1040
2008,1,3,0,30,-0.5,-4,0,0,1.8,1040
2008,1,3,1,30,-1.3,-4.2,0,0,1.7000000000000002,1039
2008,1,3,2,30,-1.6,-4.3,0,0,1.7000000000000002,1039
2008,1,3,3,30,-1.7000000000000002,-4.2,0,7,1.7000000000000002,1039
2008,1,3,4,30,-1.7000000000000002,-3.9000000000000004,0,7,1.8,1039
2008,1,3,5,30,-1.7000000000000002,-3.8000000000000003,0,7,1.9000000000000001,1039
2008,1,3,6,30,-1.7000000000000002,-3.7,0,6,2,1039
2008,1,3,7,30,-0.7000000000000001,-3.7,24,7,2.5,1039
2008,1,3,8,30,1.6,-3.9000000000000004,204,8,3,1039
2008,1,3,9,30,4,-4.6000000000000005,395,7,3.1,1039
2008,1,3,10,30,6,-4.4,548,0,2.9000000000000004,1039
2008,1,3,11,30,7.300000000000001,-3.9000000000000004,644,4,2.6,1038
2008,1,3,12,30,8.1,-3.4000000000000004,674,0,2.6,1036
2008,1,3,13,30,8.5,-3,634,0,2.7,1035
2008,1,3,14,30,8.4,-2.6,529,0,2.8000000000000003,1034
2008,1,3,15,30,7.800000000000001,-2.1,367,7,2.7,1034
2008,1,3,16,30,5.6000000000000005,-1,175,8,2.1,1034
2008,1,3,17,30,3.5,0.2,0,4,1.7000000000000002,1033
2008,1,3,18,30,2.8000000000000003,0,0,4,1.8,1034
2008,1,3,19,30,2.4000000000000004,0.1,0,0,1.7000000000000002,1034
2008,1,3,20,30,2.1,0.30000000000000004,0,0,1.6,1033
2008,1,3,21,30,2.2,0.8,0,0,1.6,1033
2008,1,3,22,30,2.7,1.3,0,0,1.7000000000000002,1032
2008,1,3,23,30,3.3000000000000003,2.1,0,0,1.7000000000000002,1031
2008,1,4,0,30,3.9000000000000004,2.9000000000000004,0,0,1.8,1031
2008,1,4,1,30,4.5,3.6,0,4,1.7000000000000002,1030
2008,1,4,2,30,5.2,4.3,0,4,1.8,1029
2008,1,4,3,30,5.9,4.9,0,1,1.9000000000000001,1029
2008,1,4,4,30,6.4,5.7,0,4,1.9000000000000001,1028
2008,1,4,5,30,6.7,6.4,0,1,1.8,1028
2008,1,4,6,30,7.300000000000001,7.2,0,4,1.9000000000000001,1028
2008,1,4,7,30,9,8,21,4,2.5,1028
2008,1,4,8,30,11.4,9.1,188,4,3.2,1028
2008,1,4,9,30,13.5,10.200000000000001,369,4,3.6,1028
2008,1,4,10,30,15.200000000000001,11.100000000000001,515,4,3.9000000000000004,1028
2008,1,4,11,30,16.2,11.700000000000001,606,4,4,1027
2008,1,4,12,30,16.900000000000002,12.100000000000001,625,7,4,1026
2008,1,4,13,30,17,12.4,585,4,3.8000000000000003,1025
2008,1,4,14,30,16.6,12.700000000000001,485,7,3.5,1024
2008,1,4,15,30,16,13.100000000000001,332,7,3.2,1023
2008,1,4,16,30,15.100000000000001,13.4,152,4,3,1023
