Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,443653,-,-,-,35.09,-106.66,-7,1512,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Dew Point,Clearsky GHI,Cloud Type,Wind Speed,Pressure
2013,1,1,0,30,-3.1,-9.600000000000001,0,1,1.7000000000000002,845
2013,1,1,1,30,-3.8000000000000003,-9.8,0,0,1.6,846
2013,1,1,2,30,-4.7,-10.200000000000001,0,1,1.4000000000000001,846
2013,1,1,3,30,-5.4,-10.5,0,0,1.1,846
2013,1,1,4,30,-6.2,-10.700000000000001,0,1,1,846
2013,1,1,5,30,-6.800000000000001,-10.8,0,1,1,847
2013,1,1,6,30,-7.300000000000001,-10.9,0,1,1,847
2013,1,1,7,30,-6.1000000000000005,-11,28,1,1.6,848
2013,1,1,8,30,-3.5,-11,202,0,2.7,848
2013,1,1,9,30,-1.1,-11.8,377,0,3.3000000000000003,848
2013,1,1,10,30,0.5,-12.600000000000001,510,0,3.5,848
2013,1,1,11,30,1.7000000000000002,-13.100000000000001,585,0,3.4000000000000004,848
2013,1,1,12,30,2.3000000000000003,-13.4,597,0,3.3000000000000003,847
2013,1,1,13,30,2.5,-13.5,543,0,3.2,847
2013,1,1,14,30,2.2,-13.5,429,0,3.1,847
2013,1,1,15,30,0.6000000000000001,-13.600000000000001,266,0,2.4000000000000004,847
2013,1,1,16,30,-1.9000000000000001,-13.100000000000001,82,0,1.7000000000000002,848
2013,1,1,17,30,-3.3000000000000003,-13.8,0,1,1.7000000000000002,848
2013,1,1,18,30,-3.9000000000000004,-14.100000000000001,0,0,1.7000000000000002,849
2013,1,1,19,30,-4.6000000000000005,-14.200000000000001,0,1,1.7000000000000002,849
2013,1,1,20,30,-5.2,-14.4,0,1,1.7000000000000002,849
2013,1,1,21,30,-6,-14.700000000000001,0,0,1.7000000000000002,849
2013,1,1,22,30,-6.9,-14.9,0,1,1.5,849
2013,1,1,23,30,-7.800000000000001,-15,0,0,1.5,849
2013,1,2,0,30,-8.5,-15.100000000000001,0,0,1.5,849
2013,1,2,1,30,-9.200000000000001,-15,0,0,1.5,850
2013,1,2,2,30,-9.700000000000001,-14.9,0,0,1.4000000000000001,849
2013,1,2,3,30,-10.200000000000001,-14.8,0,0,1.3,849
2013,1,2,4,30,-10.600000000000001,-14.8,0,0,1.2000000000000002,849
2013,1,2,5,30,-10.9,-14.9,0,1,1.2000000000000002,849
2013,1,2,6,30,-10.9,-15,0,1,1.3,849
2013,1,2,7,30,-9.4,-15.200000000000001,29,1,1.7000000000000002,849
2013,1,2,8,30,-6.5,-15.100000000000001,206,0,2.1,850
2013,1,2,9,30,-3.1,-15,382,0,2.1,850
2013,1,2,10,30,-0.30000000000000004,-15.700000000000001,509,0,1.7000000000000002,849
2013,1,2,11,30,1.4000000000000001,-15.600000000000001,586,0,1.5,849
2013,1,2,12,30,2.4000000000000004,-15.100000000000001,598,0,1.4000000000000001,848
2013,1,2,13,30,3,-14.600000000000001,544,0,1.5,847
2013,1,2,14,30,3,-14.3,431,0,1.4000000000000001,847
2013,1,2,15,30,1.7000000000000002,-13.9,269,0,1,847
2013,1,2,16,30,-0.30000000000000004,-12.5,84,0,0.7000000000000001,847
2013,1,2,17,30,-1.7000000000000002,-13.600000000000001,0,0,0.9,847
2013,1,2,18,30,-2.5,-13.4,0,1,1.1,848
2013,1,2,19,30,-3.1,-13.3,0,4,1.1,848
2013,1,2,20,30,-3.9000000000000004,-13.4,0,1,1.1,849
2013,1,2,21,30,-5.1000000000000005,-13.600000000000001,0,1,1,849
2013,1,2,22,30,-6.2,-14.100000000000001,0,4,1.1,849
2013,1,2,23,30,-7,-14.3,0,4,1.2000000000000002,850
2013,1,3,0,30,-7.7,-14.3,0,4,1.6,850
2013,1,3,1,30,-8.200000000000001,-13.9,0,7,1.9000000000000001,850
2013,1,3,2,30,-8.4,-13.4,0,4,2.1,850
2013,1,3,3,30,-8.6,-12.600000000000001,0,1,2.3000000000000003,850
2013,1,3,4,30,-8.700000000000001,-11.9,0,1,2.4000000000000004,850
2013,1,3,5,30,-8.8,-11.3,0,1,2.4000000000000004,851
2013,1,3,6,30,-8.700000000000001,-11.100000000000001,0,1,2.3000000000000003,851
2013,1,3,7,30,-7,-10.9,26,1,2.9000000000000004,851
2013,1,3,8,30,-4.1000000000000005,-10.5,195,0,3.7,852
2013,1,3,9,30,-1.6,-10.5,368,0,3.8000000000000003,852
2013,1,3,10,30,0.1,-10.700000000000001,507,0,3.3000000000000003,852
2013,1,3,11,30,1.3,-10.700000000000001,581,0,2.8000000000000003,851
2013,1,3,12,30,1.9000000000000001,-10.600000000000001,595,0,2.4000000000000004,851
2013,1,3,13,30,2.1,-10.8,543,0,2.2,851
2013,1,3,14,30,1.9000000000000001,-11.100000000000001,430,0,2,850
2013,1,3,15,30,0.7000000000000001,-11.3,268,0,1.4000000000000001,850
2013,1,3,16,30,-1.1,-10.8,85,0,0.9,850
2013,1,3,17,30,-2.1,-11.5,0,1,0.8,851
2013,1,3,18,30,-2.6,-11.600000000000001,0,1,0.8,851
2013,1,3,19,30,-3.1,-11.600000000000001,0,1,0.7000000000000001,851
2013,1,3,20,30,-3.7,-11.700000000000001,0,1,0.8,852
2013,1,3,21,30,-4.3,-11.8,0,1,0.8,852
2013,1,3,22,30,-4.7,-11.8,0,1,0.8,852
2013,1,3,23,30,-5.2,-11.8,0,1,0.7000000000000001,852
2013,1,4,0,30,-5.7,-11.9,0,1,0.6000000000000001,852
2013,1,4,1,30,-6.300000000000001,-11.9,0,1,0.7000000000000001,851
2013,1,4,2,30,-6.7,-12,0,1,0.7000000000000001,851
2013,1,4,3,30,-7.1000000000000005,-12.100000000000001,0,0,0.8,851
2013,1,4,4,30,-7.6000000000000005,-12.3,0,0,0.8,851
2013,1,4,5,30,-8,-12.5,0,0,0.9,851
2013,1,4,6,30,-8.200000000000001,-12.700000000000001,0,1,0.9,851
2013,1,4,7,30,-7.1000000000000005,-13,27,1,1.1,852
2013,1,4,8,30,-4.5,-13,200,1,1.3,852
2013,1,4,9,30,-1.8,-12.200000000000001,376,1,1.3,852
2013,1,4,10,30,0.30000000000000004,-12.3,511,1,1.4000000000000001,851
2013,1,4,11,30,1.8,-12.700000000000001,588,0,1.6,850
2013,1,4,12,30,2.8000000000000003,-13.3,602,0,1.6,849
2013,1,4,13,30,3.3000000000000003,-14.4,549,0,1.7000000000000002,849
2013,1,4,14,30,3.1,-15.100000000000001,436,0,1.5,848
2013,1,4,15,30,1.7000000000000002,-15.200000000000001,279,0,1.1,848
2013,1,4,16,30,-0.4,-14.200000000000001,92,0,0.7000000000000001,848
2013,1,4,17,30,-1.8,-15,0,1,0.9,849
2013,1,4,18,30,-2.4000000000000004,-15.200000000000001,0,1,1,849
2013,1,4,19,30,-3,-15,0,1,1.1,849
2013,1,4,20,30,-3.6,-14.8,0,4,1.1,849
2013,1,4,21,30,-4.1000000000000005,-14.700000000000001,0,1,1.1,850
2013,1,4,22,30,-4.800000000000001,-14.700000000000001,0,0,1.2000000000000002,850
2013,1,4,23,30,-5.5,-14.8,0,1,1.3,850
2013,1,5,0,30,-6.2,-14.9,0,0,1.4000000000000001,850
2013,1,5,1,30,-6.7,-14.9,0,0,1.4000000000000001,850
2013,1,5,2,30,-7.2,-14.9,0,0,1.4000000000000001,850
2013,1,5,3,30,-7.7,-15,0,0,1.4000000000000001,850
2013,1,5,4,30,-8.200000000000001,-15.100000000000001,0,0,1.4000000000000001,851
2013,1,5,5,30,-8.700000000000001,-15.200000000000001,0,1,1.4000000000000001,851
2013,1,5,6,30,-8.8,-15.4,0,1,1.5,852
2013,1,5,7,30,-7.5,-15.700000000000001,29,1,1.8,852
2013,1,5,8,30,-4.4,-15.600000000000001,206,0,2.4000000000000004,853
2013,1,5,9,30,-0.8,-15.600000000000001,383,1,3.2,853
2013,1,5,10,30,2.5,-16,520,0,3.8000000000000003,853
2013,1,5,11,30,4.800000000000001,-15.9,600,0,4.2,852
2013,1,5,12,30,6.1000000000000005,-15.8,614,0,4.4,851
2013,1,5,13,30,6.6000000000000005,-15.700000000000001,561,0,4.3,851
2013,1,5,14,30,6.1000000000000005,-15.200000000000001,447,0,3.4000000000000004,851
2013,1,5,15,30,3.4000000000000004,-13.4,283,0,2.1,851
2013,1,5,16,30,-0.1,-11.9,96,0,1.6,852
2013,1,5,17,30,-1.6,-13.4,0,0,1.8,852
2013,1,5,18,30,-2,-13.5,0,0,1.9000000000000001,853
2013,1,5,19,30,-2.5,-13.600000000000001,0,0,1.9000000000000001,853
2013,1,5,20,30,-2.9000000000000004,-13.700000000000001,0,0,1.9000000000000001,853
2013,1,5,21,30,-3.3000000000000003,-13.700000000000001,0,0,1.7000000000000002,853
2013,1,5,22,30,-3.8000000000000003,-13.5,0,0,1.6,853
2013,1,5,23,30,-4.6000000000000005,-13.3,0,0,1.4000000000000001,853
2013,1,6,0,30,-5.4,-13.200000000000001,0,0,1.2000000000000002,853
2013,1,6,1,30,-6.1000000000000005,-13.100000000000001,0,0,1.1,853
2013,1,6,2,30,-6.4,-12.9,0,0,1.1,853
2013,1,6,3,30,-6.6000000000000005,-12.5,0,0,1.1,853
2013,1,6,4,30,-6.7,-12.200000000000001,0,0,1.2000000000000002,853
2013,1,6,5,30,-6.7,-12.100000000000001,0,1,1.2000000000000002,853
2013,1,6,6,30,-6.5,-12.100000000000001,0,1,1.1,854
2013,1,6,7,30,-4.9,-12,29,4,1.2000000000000002,854
2013,1,6,8,30,-2.1,-11.5,207,1,1.3,854
2013,1,6,9,30,0.7000000000000001,-11.3,386,0,1.4000000000000001,854
2013,1,6,10,30,3.1,-11.4,523,0,1.6,853
2013,1,6,11,30,4.6000000000000005,-11.100000000000001,603,1,1.9000000000000001,852
2013,1,6,12,30,5.5,-11.200000000000001,609,4,2.3000000000000003,851
2013,1,6,13,30,5.800000000000001,-11.5,557,7,2.6,850
2013,1,6,14,30,5.300000000000001,-11.700000000000001,444,6,2.3000000000000003,849
2013,1,6,15,30,3.2,-10.200000000000001,282,8,1.5,849
2013,1,6,16,30,0.7000000000000001,-10,94,4,1.2000000000000002,849
2013,1,6,17,30,-0.1,-11.5,0,7,1.3,849
2013,1,6,18,30,0.1,-11,0,7,1.3,849
2013,1,6,19,30,0.2,-10.700000000000001,0,7,1.2000000000000002,849
2013,1,6,20,30,0.30000000000000004,-10.5,0,7,1,849
2013,1,6,21,30,0.4,-10.200000000000001,0,7,1,848
2013,1,6,22,30,0.5,-10,0,6,1,848
2013,1,6,23,30,0.4,-9.9,0,6,1,848
2013,1,7,0,30,0.30000000000000004,-9.9,0,6,1.1,847
2013,1,7,1,30,0.2,-9.9,0,6,1.1,847
2013,1,7,2,30,0.1,-10,0,7,1.1,847
2013,1,7,3,30,0,-10.200000000000001,0,7,1.1,846
2013,1,7,4,30,-0.1,-10.200000000000001,0,7,1.1,846
2013,1,7,5,30,-0.1,-10.200000000000001,0,6,1.1,846
2013,1,7,6,30,0.1,-10.200000000000001,0,6,1,846
2013,1,7,7,30,1,-10.200000000000001,25,6,0.9,846
2013,1,7,8,30,2.7,-8.700000000000001,193,7,1,846
2013,1,7,9,30,4.6000000000000005,-10.100000000000001,369,4,1.1,846
2013,1,7,10,30,6,-9.4,504,4,0.9,846
2013,1,7,11,30,7.1000000000000005,-8.200000000000001,582,1,0.7000000000000001,845
2013,1,7,12,30,7.9,-7.5,597,7,0.4,844
2013,1,7,13,30,8.200000000000001,-7.2,547,7,0.2,843
2013,1,7,14,30,7.9,-7.1000000000000005,436,7,0.30000000000000004,843
2013,1,7,15,30,6.4,-5.5,280,0,0.5,843
2013,1,7,16,30,4.5,-6.9,96,0,0.7000000000000001,843
2013,1,7,17,30,3.7,-7.9,0,0,0.8,843
2013,1,7,18,30,3.4000000000000004,-8,0,0,0.9,843
2013,1,7,19,30,2.9000000000000004,-8.1,0,4,1,843
2013,1,7,20,30,2,-8.200000000000001,0,4,1.2000000000000002,843
2013,1,7,21,30,1,-8.1,0,0,1.3,843
2013,1,7,22,30,0.2,-8.1,0,0,1.5,843
2013,1,7,23,30,-0.4,-8.200000000000001,0,0,1.7000000000000002,843
2013,1,8,0,30,-0.7000000000000001,-8.3,0,0,1.8,843
2013,1,8,1,30,-1,-8.5,0,0,2,843
2013,1,8,2,30,-1.3,-8.700000000000001,0,0,2.3000000000000003,843
2013,1,8,3,30,-1.7000000000000002,-9,0,0,2.4000000000000004,843
2013,1,8,4,30,-2.2,-9.3,0,0,2.5,843
2013,1,8,5,30,-2.7,-9.700000000000001,0,0,2.6,843
2013,1,8,6,30,-3,-10.3,0,1,2.7,844
2013,1,8,7,30,-2,-10.8,28,1,3.2,844
2013,1,8,8,30,0.4,-10.700000000000001,204,0,3.8000000000000003,845
2013,1,8,9,30,3.7,-10.5,381,0,4.4,845
2013,1,8,10,30,6.7,-11.100000000000001,517,0,4.9,845
2013,1,8,11,30,8.8,-12,598,0,5.1000000000000005,844
2013,1,8,12,30,9.9,-12.200000000000001,607,0,5.300000000000001,844
2013,1,8,13,30,10.3,-11.5,556,0,5.2,844
2013,1,8,14,30,9.4,-10.5,445,0,4.2,844
2013,1,8,15,30,6.1000000000000005,-8.6,281,0,2.8000000000000003,845
2013,1,8,16,30,2.3000000000000003,-8.1,98,0,2.4000000000000004,845
2013,1,8,17,30,0.8,-8.9,0,0,2.8000000000000003,846
2013,1,8,18,30,0.4,-8.5,0,1,3,847
2013,1,8,19,30,-0.2,-8,0,1,2.8000000000000003,848
2013,1,8,20,30,-0.7000000000000001,-7.7,0,0,2.2,848
2013,1,8,21,30,-1.1,-7.6000000000000005,0,0,1.8,849
2013,1,8,22,30,-1.3,-7.6000000000000005,0,0,1.6,850
2013,1,8,23,30,-1.3,-7.5,0,0,1.7000000000000002,850
2013,1,9,0,30,-1.2000000000000002,-7.4,0,0,1.9000000000000001,850
2013,1,9,1,30,-1.2000000000000002,-7.4,0,0,1.9000000000000001,850
2013,1,9,2,30,-1.3,-7.6000000000000005,0,0,1.6,851
2013,1,9,3,30,-1.5,-8.1,0,0,1.4000000000000001,852
2013,1,9,4,30,-1.6,-8.5,0,0,1.3,853
2013,1,9,5,30,-1.6,-8.9,0,0,1.3,854
2013,1,9,6,30,-1.4000000000000001,-9.3,0,1,1.4000000000000001,855
2013,1,9,7,30,0.6000000000000001,-9.5,27,1,1.9000000000000001,855
2013,1,9,8,30,3.7,-8.9,201,1,2.6,855
2013,1,9,9,30,6.5,-9,377,1,2.7,855
2013,1,9,10,30,8.8,-9.200000000000001,512,0,2.5,854
2013,1,9,11,30,10.3,-9.600000000000001,592,0,2.3000000000000003,853
2013,1,9,12,30,11.100000000000001,-9.700000000000001,608,0,1.9000000000000001,852
2013,1,9,13,30,11.200000000000001,-9.8,558,0,1.4000000000000001,851
2013,1,9,14,30,10.5,-9.8,447,0,0.9,851
2013,1,9,15,30,8.5,-6.9,287,0,0.7000000000000001,851
2013,1,9,16,30,5.7,-9,103,0,1.1,850
2013,1,9,17,30,3.3000000000000003,-10.3,0,0,1.5,850
2013,1,9,18,30,2.3000000000000003,-10.3,0,1,1.5,849
2013,1,9,19,30,2.2,-10.3,0,0,1.4000000000000001,849
2013,1,9,20,30,1.9000000000000001,-10.3,0,0,1.3,849
2013,1,9,21,30,1.6,-10.200000000000001,0,0,1.3,849
2013,1,9,22,30,1.5,-10.200000000000001,0,0,1.2000000000000002,848
2013,1,9,23,30,1.5,-10.200000000000001,0,0,1.2000000000000002,848
2013,1,10,0,30,1.4000000000000001,-10.100000000000001,0,4,1.1,847
2013,1,10,1,30,1.3,-9.9,0,0,1.1,846
2013,1,10,2,30,1.2000000000000002,-9.700000000000001,0,4,1,846
2013,1,10,3,30,1,-9.4,0,4,0.9,845
2013,1,10,4,30,1.1,-9.200000000000001,0,7,0.7000000000000001,845
2013,1,10,5,30,1.1,-9.1,0,7,0.5,845
2013,1,10,6,30,1,-9.3,0,7,0.5,845
2013,1,10,7,30,1.6,-9.600000000000001,28,7,0.8,845
2013,1,10,8,30,3.3000000000000003,-9,203,7,1.2000000000000002,845
2013,1,10,9,30,5.7,-9.9,376,7,1.8,845
2013,1,10,10,30,8.200000000000001,-10.5,512,8,2.4000000000000004,844
2013,1,10,11,30,9.8,-11.200000000000001,592,7,2.7,843
2013,1,10,12,30,10.8,-11.5,604,6,3.1,842
2013,1,10,13,30,10.200000000000001,-11.700000000000001,555,3,2.5,841
2013,1,10,14,30,8.200000000000001,-9,442,7,1.7000000000000002,841
2013,1,10,15,30,5.7,-8.1,284,6,1.7000000000000002,840
2013,1,10,16,30,3.3000000000000003,-9.3,101,7,1.9000000000000001,840
2013,1,10,17,30,2.6,-10.3,0,7,2.3000000000000003,840
2013,1,10,18,30,2.7,-10.100000000000001,0,6,2.6,839
2013,1,10,19,30,2.4000000000000004,-9.5,0,6,2.7,839
2013,1,10,20,30,1.8,-8.5,0,6,2.5,839
2013,1,10,21,30,1.1,-7.800000000000001,0,6,2.2,838
2013,1,10,22,30,0.5,-7.2,0,7,2.1,838
2013,1,10,23,30,-0.2,-6.7,0,1,2.1,837
2013,1,11,0,30,-0.6000000000000001,-6.2,0,1,2.3000000000000003,837
2013,1,11,1,30,-0.7000000000000001,-6,0,4,2.8000000000000003,836
2013,1,11,2,30,-0.5,-5.9,0,1,3.1,835
2013,1,11,3,30,0,-5.7,0,1,3.1,835
2013,1,11,4,30,1.1,-4.7,0,4,4.3,835
2013,1,11,5,30,1.6,-4.3,0,4,6.4,836
2013,1,11,6,30,0.8,-6.9,0,4,7.6000000000000005,837
2013,1,11,7,30,0.2,-10.200000000000001,27,4,8.200000000000001,838
2013,1,11,8,30,0.5,-12.5,205,4,8.8,839
2013,1,11,9,30,0.9,-14.700000000000001,386,4,9,839
2013,1,11,10,30,1.4000000000000001,-16.6,532,0,9,839
2013,1,11,11,30,1.8,-17.8,615,0,9,838
2013,1,11,12,30,1.9000000000000001,-19,631,4,8.9,838
2013,1,11,13,30,1.7000000000000002,-20.200000000000003,581,1,8.6,838
2013,1,11,14,30,1.1,-21.3,468,0,7.800000000000001,838
2013,1,11,15,30,-0.1,-22.200000000000003,305,0,6.4,839
2013,1,11,16,30,-2.2,-22.400000000000002,114,0,4.3,839
2013,1,11,17,30,-3.8000000000000003,-21.400000000000002,0,1,2.8000000000000003,840
2013,1,11,18,30,-4.3,-20.900000000000002,0,1,2.3000000000000003,841
2013,1,11,19,30,-4.6000000000000005,-20.3,0,1,1.9000000000000001,841
2013,1,11,20,30,-4.9,-19.6,0,1,1.6,841
2013,1,11,21,30,-5.300000000000001,-19.1,0,4,1.4000000000000001,841
2013,1,11,22,30,-5.9,-18.8,0,4,1.3,841
2013,1,11,23,30,-6.4,-18.6,0,1,1.3,841
2013,1,12,0,30,-6.9,-18.8,0,1,1.5,841
2013,1,12,1,30,-7.300000000000001,-19.3,0,1,1.7000000000000002,841
2013,1,12,2,30,-7.6000000000000005,-19.3,0,1,1.7000000000000002,840
