Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,970251,-,-,-,33.73,-84.38,-5,307,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Dew Point,Clearsky GHI,Cloud Type,Wind Speed,Pressure
2005,1,1,0,30,7.6000000000000005,7.6000000000000005,0,7,0.7000000000000001,993
2005,1,1,1,30,7.6000000000000005,7.6000000000000005,0,7,0.7000000000000001,993
2005,1,1,2,30,7.5,7.5,0,7,0.7000000000000001,993
2005,1,1,3,30,7.4,7.4,0,0,0.7000000000000001,993
2005,1,1,4,30,7.2,7.2,0,7,0.7000000000000001,993
2005,1,1,5,30,7,7,0,7,0.7000000000000001,993
2005,1,1,6,30,6.6000000000000005,6.6000000000000005,0,7,0.7000000000000001,994
2005,1,1,7,30,7.4,7.4,0,0,0.7000000000000001,994
2005,1,1,8,30,9.600000000000001,8.9,101,4,0.8,995
2005,1,1,9,30,12.100000000000001,10,272,0,0.9,995
2005,1,1,10,30,14.9,11.3,424,0,1,995
2005,1,1,11,30,17.1,12.100000000000001,526,0,1.2000000000000002,995
2005,1,1,12,30,18.2,12.100000000000001,567,0,1.2000000000000002,994
2005,1,1,13,30,18.5,12.100000000000001,545,3,1.1,993
2005,1,1,14,30,18.2,12.100000000000001,465,3,1.1,992
2005,1,1,15,30,17.1,12.600000000000001,332,3,0.8,992
2005,1,1,16,30,14.600000000000001,14.100000000000001,165,3,0.7000000000000001,992
2005,1,1,17,30,12.200000000000001,11.9,16,4,0.7000000000000001,993
2005,1,1,18,30,11.200000000000001,11,0,7,0.7000000000000001,993
2005,1,1,19,30,10.5,10.5,0,3,0.8,993
2005,1,1,20,30,9.8,9.8,0,0,0.8,993
2005,1,1,21,30,9.1,9.1,0,0,0.8,993
2005,1,1,22,30,8.5,8.5,0,0,0.8,993
2005,1,1,23,30,8,8,0,4,0.7000000000000001,993
2005,1,2,0,30,7.800000000000001,7.800000000000001,0,7,0.7000000000000001,993
2005,1,2,1,30,7.800000000000001,7.800000000000001,0,7,0.6000000000000001,994
2005,1,2,2,30,7.800000000000001,7.800000000000001,0,7,0.6000000000000001,994
2005,1,2,3,30,7.7,7.7,0,6,0.6000000000000001,994
2005,1,2,4,30,7.2,7.2,0,7,0.6000000000000001,994
2005,1,2,5,30,6.6000000000000005,6.6000000000000005,0,7,0.6000000000000001,994
2005,1,2,6,30,6.4,6.4,0,0,0.6000000000000001,994
2005,1,2,7,30,7.6000000000000005,7.6000000000000005,0,0,0.7000000000000001,995
2005,1,2,8,30,9.9,9,101,7,0.9,996
2005,1,2,9,30,12.700000000000001,10.100000000000001,271,0,1,996
2005,1,2,10,30,15.5,11.8,417,3,1.2000000000000002,996
2005,1,2,11,30,17.6,13,517,3,1.4000000000000001,996
2005,1,2,12,30,18.7,13.3,559,4,1.3,995
2005,1,2,13,30,19.1,13.4,537,4,1.1,993
2005,1,2,14,30,18.8,13.4,457,3,1,993
2005,1,2,15,30,17.900000000000002,13.9,327,3,0.8,993
2005,1,2,16,30,15.700000000000001,15.3,163,0,0.7000000000000001,993
2005,1,2,17,30,13.5,13.100000000000001,17,0,0.8,993
2005,1,2,18,30,12.600000000000001,12.4,0,0,0.7000000000000001,994
2005,1,2,19,30,12,12,0,0,0.7000000000000001,995
2005,1,2,20,30,11.4,11.4,0,0,0.7000000000000001,995
2005,1,2,21,30,10.700000000000001,10.700000000000001,0,0,0.7000000000000001,995
2005,1,2,22,30,10.100000000000001,10.100000000000001,0,0,0.7000000000000001,995
2005,1,2,23,30,9.600000000000001,9.600000000000001,0,0,0.7000000000000001,994
2005,1,3,0,30,9,9,0,3,0.7000000000000001,994
2005,1,3,1,30,8.6,8.6,0,0,0.7000000000000001,994
2005,1,3,2,30,8.3,8.3,0,0,0.7000000000000001,994
2005,1,3,3,30,8.1,8.1,0,0,0.7000000000000001,993
2005,1,3,4,30,8,8,0,0,0.6000000000000001,993
2005,1,3,5,30,7.9,7.9,0,0,0.6000000000000001,993
2005,1,3,6,30,8,8,0,1,0.7000000000000001,994
2005,1,3,7,30,8.700000000000001,8.700000000000001,0,0,0.6000000000000001,994
2005,1,3,8,30,10.200000000000001,10,99,7,0.6000000000000001,994
2005,1,3,9,30,11.8,10.8,268,8,0.8,995
2005,1,3,10,30,14.200000000000001,11.5,418,6,1,995
2005,1,3,11,30,17.1,13,519,7,1.4000000000000001,994
2005,1,3,12,30,18.6,13.700000000000001,562,6,1.7000000000000002,992
2005,1,3,13,30,18.900000000000002,13.600000000000001,541,6,1.6,991
2005,1,3,14,30,18.900000000000002,13.700000000000001,461,8,1.4000000000000001,991
2005,1,3,15,30,18.1,14,330,7,1,991
2005,1,3,16,30,15.8,15.3,167,3,0.7000000000000001,991
2005,1,3,17,30,13.5,13.5,18,7,0.7000000000000001,991
2005,1,3,18,30,12.600000000000001,12.600000000000001,0,0,0.7000000000000001,991
2005,1,3,19,30,12,12,0,0,0.7000000000000001,991
2005,1,3,20,30,11.4,11.4,0,1,0.7000000000000001,991
2005,1,3,21,30,10.9,10.9,0,3,0.7000000000000001,992
2005,1,3,22,30,10.600000000000001,10.600000000000001,0,0,0.7000000000000001,992
2005,1,3,23,30,10.700000000000001,10.700000000000001,0,7,0.7000000000000001,991
2005,1,4,0,30,10.8,10.8,0,7,0.7000000000000001,991
2005,1,4,1,30,10.700000000000001,10.700000000000001,0,7,0.6000000000000001,990
2005,1,4,2,30,10.4,10.4,0,3,0.7000000000000001,990
2005,1,4,3,30,10.200000000000001,10.200000000000001,0,7,0.6000000000000001,990
2005,1,4,4,30,10.100000000000001,10.100000000000001,0,4,0.6000000000000001,990
2005,1,4,5,30,10,10,0,1,0.6000000000000001,990
2005,1,4,6,30,9.700000000000001,9.700000000000001,0,0,0.8,991
2005,1,4,7,30,10.5,10.5,0,1,0.7000000000000001,991
2005,1,4,8,30,12.600000000000001,11.700000000000001,97,7,0.6000000000000001,991
2005,1,4,9,30,14.700000000000001,12.700000000000001,266,0,0.5,991
2005,1,4,10,30,16.900000000000002,13.5,414,1,0.6000000000000001,991
2005,1,4,11,30,18.6,13.600000000000001,516,0,0.9,990
2005,1,4,12,30,19.400000000000002,13.600000000000001,561,0,1,989
2005,1,4,13,30,19.6,13.600000000000001,545,7,1,988
2005,1,4,14,30,19.3,13.700000000000001,466,8,0.9,988
2005,1,4,15,30,18.6,14.600000000000001,336,3,0.7000000000000001,988
2005,1,4,16,30,16.7,15.8,172,8,0.7000000000000001,988
2005,1,4,17,30,14.8,13.3,20,7,0.9,988
2005,1,4,18,30,13.700000000000001,12.4,0,7,1,988
2005,1,4,19,30,12.8,12.3,0,7,0.9,988
2005,1,4,20,30,12,12,0,7,0.8,988
2005,1,4,21,30,11.3,11.3,0,7,0.7000000000000001,987
2005,1,4,22,30,10.8,10.8,0,7,0.7000000000000001,987
2005,1,4,23,30,10.5,10.5,0,4,0.7000000000000001,987
2005,1,5,0,30,10.100000000000001,10.100000000000001,0,4,0.7000000000000001,986
