Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,970251,-,-,-,33.73,-84.38,-5,307,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Dew Point,Clearsky GHI,Cloud Type,Wind Speed,Pressure
2014,1,1,0,30,-0.2,-1.6,0,7,0.6000000000000001,990
2014,1,1,1,30,-0.30000000000000004,-1.6,0,7,0.6000000000000001,990
2014,1,1,2,30,-0.30000000000000004,-1.5,0,7,0.6000000000000001,989
2014,1,1,3,30,-0.2,-1.4000000000000001,0,7,0.5,989
2014,1,1,4,30,-0.2,-1.2000000000000002,0,7,0.5,989
2014,1,1,5,30,-0.2,-1,0,7,0.5,989
2014,1,1,6,30,-0.2,-0.9,0,7,0.5,989
2014,1,1,7,30,0.1,-0.8,0,7,0.5,990
2014,1,1,8,30,1,-0.30000000000000004,110,4,0.7000000000000001,990
2014,1,1,9,30,2.1,0.1,286,7,0.8,990
2014,1,1,10,30,3.4000000000000004,0.6000000000000001,436,6,0.8,990
2014,1,1,11,30,4.800000000000001,1.3,536,7,0.8,989
2014,1,1,12,30,5.7,1.8,576,7,0.9,988
2014,1,1,13,30,6.1000000000000005,2.4000000000000004,551,7,0.9,987
2014,1,1,14,30,6.300000000000001,3,467,7,0.9,987
2014,1,1,15,30,6.1000000000000005,3.7,332,7,0.7000000000000001,986
2014,1,1,16,30,5.4,4.5,164,7,0.6000000000000001,986
2014,1,1,17,30,5,4.4,15,7,0.6000000000000001,986
2014,1,1,18,30,5,4.4,0,7,0.6000000000000001,986
2014,1,1,19,30,5,4.5,0,7,0.6000000000000001,986
2014,1,1,20,30,5,4.6000000000000005,0,7,0.5,985
2014,1,1,21,30,5,4.7,0,7,0.5,985
2014,1,1,22,30,5,4.7,0,7,0.5,984
2014,1,1,23,30,5,4.800000000000001,0,7,0.6000000000000001,983
2014,1,2,0,30,4.9,4.9,0,6,0.6000000000000001,983
2014,1,2,1,30,4.9,4.9,0,6,0.6000000000000001,982
2014,1,2,2,30,4.800000000000001,4.800000000000001,0,6,0.7000000000000001,981
2014,1,2,3,30,4.800000000000001,4.800000000000001,0,7,0.8,980
2014,1,2,4,30,4.800000000000001,4.800000000000001,0,6,0.8,979
2014,1,2,5,30,4.9,4.9,0,6,0.9,978
2014,1,2,6,30,5,5,0,7,0.9,977
2014,1,2,7,30,5.4,5.300000000000001,0,7,1,977
2014,1,2,8,30,5.9,5.7,97,7,1.1,976
2014,1,2,9,30,6.5,6.2,267,7,1,976
2014,1,2,10,30,7.2,6.800000000000001,413,7,1,975
2014,1,2,11,30,7.9,7.5,514,7,1.2000000000000002,974
2014,1,2,12,30,8.8,8.3,559,4,1.4000000000000001,973
2014,1,2,13,30,9.5,9.200000000000001,538,8,1.9000000000000001,973
2014,1,2,14,30,9.4,9.4,458,7,2.7,973
2014,1,2,15,30,7.6000000000000005,7.6000000000000005,332,7,3.5,974
2014,1,2,16,30,4.7,4.7,164,7,3.8000000000000003,976
2014,1,2,17,30,2.4000000000000004,1.2000000000000002,16,4,3.6,978
2014,1,2,18,30,0.8,-1.4000000000000001,0,1,3.6,979
2014,1,2,19,30,-0.8,-3.8000000000000003,0,0,3.7,981
2014,1,2,20,30,-2.3000000000000003,-5.9,0,0,3.6,982
2014,1,2,21,30,-3.4000000000000004,-7.5,0,1,3.7,983
2014,1,2,22,30,-4.3,-8.8,0,0,3.8000000000000003,983
2014,1,2,23,30,-5,-10.200000000000001,0,4,3.8000000000000003,984
2014,1,3,0,30,-5.5,-11.200000000000001,0,4,3.6,985
2014,1,3,1,30,-5.6000000000000005,-11.600000000000001,0,1,3.3000000000000003,986
2014,1,3,2,30,-5.7,-11.700000000000001,0,4,3.1,986
2014,1,3,3,30,-5.800000000000001,-11.700000000000001,0,0,2.9000000000000004,987
2014,1,3,4,30,-6,-11.8,0,0,2.6,987
2014,1,3,5,30,-6.300000000000001,-11.9,0,0,2.4000000000000004,988
2014,1,3,6,30,-6.6000000000000005,-12,0,0,2.1,989
2014,1,3,7,30,-6.4,-12,0,0,2.1,990
2014,1,3,8,30,-5.300000000000001,-12,118,0,2.3000000000000003,991
2014,1,3,9,30,-3.6,-12.100000000000001,305,0,2.2,992
2014,1,3,10,30,-2,-12,462,0,2.1,992
2014,1,3,11,30,-0.4,-11.8,570,0,2,992
2014,1,3,12,30,0.9,-11.600000000000001,615,0,1.8,991
2014,1,3,13,30,1.7000000000000002,-11.3,591,0,1.5,991
2014,1,3,14,30,2,-10.9,507,0,1.3,990
2014,1,3,15,30,1.4000000000000001,-10.600000000000001,368,0,0.9,990
2014,1,3,16,30,-0.4,-7.300000000000001,189,0,0.7000000000000001,990
2014,1,3,17,30,-2.2,-8.1,22,0,0.8,991
2014,1,3,18,30,-2.8000000000000003,-9.200000000000001,0,0,0.8,991
2014,1,3,19,30,-3.1,-9.1,0,0,0.7000000000000001,991
2014,1,3,20,30,-3.7,-8.8,0,0,0.7000000000000001,991
2014,1,3,21,30,-4.4,-8,0,0,0.7000000000000001,991
2014,1,3,22,30,-4.7,-7.7,0,0,0.7000000000000001,991
2014,1,3,23,30,-4.800000000000001,-7.9,0,0,0.8,991
2014,1,4,0,30,-4.9,-8.1,0,0,0.8,991
2014,1,4,1,30,-5,-8.1,0,0,0.8,991
2014,1,4,2,30,-5.1000000000000005,-8,0,0,0.8,991
2014,1,4,3,30,-5.2,-8,0,0,0.9,990
2014,1,4,4,30,-5.2,-8,0,0,0.9,990
2014,1,4,5,30,-5.2,-8.1,0,0,1,991
2014,1,4,6,30,-5.2,-8.1,0,0,1,991
2014,1,4,7,30,-4.5,-8.200000000000001,0,0,1.4000000000000001,991
2014,1,4,8,30,-2.6,-8.5,115,0,1.9000000000000001,991
2014,1,4,9,30,-0.2,-9,295,4,2,992
2014,1,4,10,30,1.9000000000000001,-7.5,448,4,1.7000000000000002,991
2014,1,4,11,30,3.5,-5.300000000000001,549,4,1.5,990
2014,1,4,12,30,4.6000000000000005,-3.4000000000000004,590,4,1.4000000000000001,989
2014,1,4,13,30,4.9,-2,572,4,1.4000000000000001,988
2014,1,4,14,30,4.6000000000000005,-0.9,487,4,1.4000000000000001,988
2014,1,4,15,30,3.5,-0.1,348,4,1.2000000000000002,988
2014,1,4,16,30,2,0.4,175,4,1,988
2014,1,4,17,30,0.9,0,20,1,0.9,987
2014,1,4,18,30,0.2,-0.4,0,1,0.9,987
2014,1,4,19,30,-0.4,-0.6000000000000001,0,0,0.9,987
2014,1,4,20,30,-0.9,-0.9,0,0,0.9,987
2014,1,4,21,30,-1.1,-1.1,0,1,1,986
2014,1,4,22,30,-1.1,-1.1,0,0,1.1,986
2014,1,4,23,30,-0.9,-1.1,0,0,1.1,985
2014,1,5,0,30,-0.8,-1,0,0,0.9,985
2014,1,5,1,30,-0.8,-0.9,0,0,0.8,984
2014,1,5,2,30,-0.9,-1,0,0,0.7000000000000001,984
2014,1,5,3,30,-1,-1.1,0,0,0.5,984
2014,1,5,4,30,-0.9,-1.1,0,0,0.4,983
2014,1,5,5,30,-0.7000000000000001,-0.9,0,0,0.4,983
2014,1,5,6,30,-0.4,-0.7000000000000001,0,0,0.4,983
2014,1,5,7,30,0,-0.5,0,1,0.6000000000000001,983
2014,1,5,8,30,0.9,-0.1,90,4,0.7000000000000001,983
2014,1,5,9,30,2.2,0.5,257,4,0.8,982
2014,1,5,10,30,3.9000000000000004,1.7000000000000002,407,4,1,982
2014,1,5,11,30,5.7,3.3000000000000003,512,6,1.1,981
2014,1,5,12,30,7.300000000000001,4.5,559,6,1.3,979
2014,1,5,13,30,8.700000000000001,5.6000000000000005,543,6,1.4000000000000001,978
2014,1,5,14,30,9.3,6.800000000000001,461,7,1.4000000000000001,977
2014,1,5,15,30,8.4,7.4,329,4,1,976
2014,1,5,16,30,7.5,7.5,161,4,0.9,976
2014,1,5,17,30,7.6000000000000005,7.6000000000000005,17,7,1.5,976
2014,1,5,18,30,8.1,8.1,0,7,2,975
2014,1,5,19,30,8.6,8.6,0,4,2.1,974
2014,1,5,20,30,9.1,9.1,0,7,2.2,974
2014,1,5,21,30,9.9,9.8,0,7,2.1,973
2014,1,5,22,30,10.3,10.3,0,7,1.6,973
2014,1,5,23,30,9.4,9.4,0,1,2.2,973
2014,1,6,0,30,5.6000000000000005,5.6000000000000005,0,4,3.6,975
2014,1,6,1,30,1.1,1.1,0,7,3.6,977
2014,1,6,2,30,-1,-2,0,7,3.2,978
2014,1,6,3,30,-2.3000000000000003,-4.1000000000000005,0,7,3.2,979
2014,1,6,4,30,-3.4000000000000004,-6,0,7,3.3000000000000003,979
2014,1,6,5,30,-4.4,-7.7,0,7,3.3000000000000003,981
2014,1,6,6,30,-5.300000000000001,-9,0,7,3.3000000000000003,982
2014,1,6,7,30,-5.6000000000000005,-10,0,7,3.3000000000000003,983
2014,1,6,8,30,-5.1000000000000005,-10.600000000000001,114,7,3.4000000000000004,984
2014,1,6,9,30,-4,-11,306,4,3.6,985
2014,1,6,10,30,-3.1,-11.4,467,4,3.7,985
2014,1,6,11,30,-2.5,-12.100000000000001,577,4,3.7,985
2014,1,6,12,30,-2.2,-12.9,625,0,3.8000000000000003,985
2014,1,6,13,30,-2.4000000000000004,-13.5,607,0,3.9000000000000004,985
2014,1,6,14,30,-3.2,-14.200000000000001,531,0,4,986
2014,1,6,15,30,-4.6000000000000005,-15,389,0,3.9000000000000004,987
2014,1,6,16,30,-6.4,-16,207,0,3.6,988
2014,1,6,17,30,-8,-16.900000000000002,28,0,3.3000000000000003,989
2014,1,6,18,30,-9,-17.5,0,0,3.2,991
2014,1,6,19,30,-9.600000000000001,-18.1,0,0,3,992
2014,1,6,20,30,-10,-18.5,0,0,2.8000000000000003,992
2014,1,6,21,30,-10.200000000000001,-18.8,0,0,2.7,992
