Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,323705,-,-,-,33.45,-112.06,-7,334,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Dew Point,Clearsky GHI,Cloud Type,Wind Speed,Pressure
2005,1,1,0,30,9,4.800000000000001,0,0,0.9,971
2005,1,1,1,30,8.3,4.7,0,0,1,971
2005,1,1,2,30,7.9,4.5,0,0,1,971
2005,1,1,3,30,7.7,4.4,0,0,1,972
2005,1,1,4,30,7.5,4.3,0,1,0.9,972
2005,1,1,5,30,7.300000000000001,4.1000000000000005,0,0,0.9,972
2005,1,1,6,30,7.2,4,0,1,0.9,973
2005,1,1,7,30,8,3.9000000000000004,0,1,1,973
2005,1,1,8,30,10.3,4.800000000000001,130,0,1.4000000000000001,974
2005,1,1,9,30,13,5,306,0,1.6,974
2005,1,1,10,30,15.4,5.800000000000001,454,0,1.4000000000000001,974
2005,1,1,11,30,16.900000000000002,5.6000000000000005,547,0,1.3,973
2005,1,1,12,30,17.7,5.5,582,0,1.3,972
2005,1,1,13,30,18.1,5.300000000000001,552,0,1.4000000000000001,972
2005,1,1,14,30,17.900000000000002,5.2,458,1,1.4000000000000001,972
2005,1,1,15,30,16.900000000000002,5,315,4,1,971
2005,1,1,16,30,14.9,6.6000000000000005,141,4,0.7000000000000001,971
2005,1,1,17,30,13.100000000000001,5.9,0,7,0.9,972
2005,1,1,18,30,12.200000000000001,5.2,0,7,1,972
2005,1,1,19,30,11.3,5,0,7,1.1,972
2005,1,1,20,30,10.100000000000001,4.7,0,7,1.2000000000000002,972
2005,1,1,21,30,9.200000000000001,4.5,0,7,1.3,972
